text,language,class,label,source_id
WTF ̊̅k pissin' this dude not 2days again. ́yìa pissin' ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì,Yoruba,0,Not Hate,2811
"Free akọ na uche na-atụ egwu dịghị ebubo, i nwere a zoro ezo ọkpụkpụ na gị corkboard, na ị, onye KS ihe akwụkwọ ozi ahụ nwere... U ọzọ na-ejide ụfọdụ na-enweghị ngwá agha Jewish ofufe, na-akpọ ha ndị na-eyi ọha egwu, otú ọtụtụ ndị ọzụzụ atụrụ i jidere...... i riri a oké ihere",Igbo,1,Neutral,2551
"No need to join issues with you, your same African traditional religion that said you should kill twins because they are evil, until the same Christians told you it was evil. Take your stupidity else where",English,1,Neutral,4366
"Fulani, Fulani, MacBAN Fielding ni oludije kankan. ti o ba ti o ko ba le ṣe awọn ile rẹ ni aṣẹ, idi ti o fi n fi ẹbi awọn ẹlomiran?",Yoruba,2,Hate,1607
"A Najeriya, al'ummar arewacin Najeriya suna da matsala, suna sauya wuraren da ake neman su domin su dace da yadda suke magana.",Hausa,2,Hate,2494
Omo na me they date this girl but she no Dey date me ah women are scum 😫😭,English,2,Hate,4367
"Lol 😂 😂 àwọn ará àríwá ń pa àwọn ará àríwá tí wọ́n ń tẹ̀ lé wọn. Àwọn ará àríwá náà ló ń ṣe é, èmi náà sì ni aláìgbàgbọ́....ní ojú dígí... ìṣòro àríwá ni àwọn ará àríwá... 😁😀😂😆😀😀",Yoruba,2,Hate,3395
"M ga-agụrịrị na ụmụ okorobịa bụ ndị iberibe = nabatara ụmụ okorobịa bụ ndị na-enweghị nchegbu = nabatara ụmụ okorobịa bụ ndị aghụghọ = ee, mgbe ụfọdụ ụmụ okorobịa bụ... LINK",Igbo,1,Neutral,2534
Àwọn gómìnà àti àwọn aṣáájú tó wà ní Gúúsù Ìlà Oòrùn ayé lè jẹ́ ohun tí kò wúlò jù lọ látìgbà tí wọ́n ti ń ṣe búrẹ́dì.,Yoruba,1,Neutral,3575
"Ị bụ nnọọ onye nzuzu na ị na-ekwu okwu nzuzu a, ma ọ dịkarịa ala ndị Northern nwere akọ na uche na-ere, ị na-enweghị, ndị mmadụ nwere ike ime nhọrọ nke ha na-enweghị ị na-eme ka ha na-ekwu okwu ma ọ bụ na nhọrọ ha ga-ekwenye na nke gị?",Igbo,1,Neutral,792
"Har zuwa daren jiya da kuma wannan safiya, mutum zai yi tunanin cewa kasancewa Kirista a Amurka abu ne mai ban tsoro ko kuma na yau da kullum. Amma ga yadda manyan shafukan labarai suke nakalto wallafe-wallafen Kirista game da matsayinsu game da Trump.",Hausa,0,Not Hate,1923
See this cretin o... If you are truly for one Nigeria you wouldn't be whipping up tribal sentiments by making very ambiguous statements like Igbos own most of the investments in Lagos and implying that Lagos is not a Yoruba state because it was once a federal capital... Oponu! LINK,English,1,Neutral,4368
"O jẹ afọju ati alakọwé ọmọ Northern, o si yin Buhari ti o ra diẹ ẹ sii locomotive ati gbagbe nipa ọkunrin ti o kọ awọn reluwe track lori eyi ti locomotive run ... ko ṣe iyanu o yoo duro nibiti o r.",Yoruba,2,Hate,1969
"Kungiyar mutane da suke adawa da duk wani abu mai kyau, ba sa son ilimin yamma amma suna jin dadin duk abin da ilimin da aka samu ta hanyarsa ya samar, ba za su kafa makarantu sai makarantu na Kur'ani amma za su zo su tilasta wa makarantun Kirista su yi imani da wauta, abin da mutane suke yi.",Hausa,2,Hate,4514
Èké ńlá ni pé ẹ ń kọ́ àwọn èèyàn ní ẹ̀kọ́ tí kò tọ́,Yoruba,1,Neutral,954
"Ba zai yi abin da ya dace ba, zai yi nadama da waɗannan maganganun.",Hausa,1,Neutral,4398
Bayanin zai kasance da kyau a gare ku da kuma na gaba 100 tsara zuwa ode oshi,Hausa,1,Neutral,760
"U are a furniture, ur kids are furniture, in fact ur entire generations will be disgraced publicly. Been a woman and ur this spiteful. Tueh... Motherfucking bitch.",English,1,Neutral,4369
A yau ne na yau da matar za ta magance da mutumin a gida.,Hausa,2,Hate,2925
Achọrọ m ịhụ na ọnụ buru ibu na-aga na-enye dị ka ihe ngọpụ ... ihere sombori,Igbo,1,Neutral,417
Anyị bụ ndị na-ebi ndụ ụmụ okorobịa!! Installfest na-aga n'ihu.,Igbo,0,Not Hate,1508
"Babu wani mutum mai hankali da zai rikice game da jinsi, ko kuma wani namiji mai girma da ya ce shi mace ce mai shekaru 6. Irin wadannan mutane ne suke zabe ga jam'iyyar Democrat, masu son gaskiya da kuma masu son ganin 'yan siyasa.",Hausa,2,Hate,607
"A Yoruba person will casually call me Aboki or mala, An Hausa man will sometimes call me berebe some will even say Arne, The Igbo man will say ofe'n manu.. Nd if he want you really hear he will say dirty Yoruba man And he will call someone from the north goat, boko haram 1/2",English,0,Not Hate,4370
Abba Kyari ni ọlọ́pàá tó ń bójú tó àwọn ìṣẹ̀lẹ̀ tó ń fa ikú àti ìfọ̀tunkọ̀ àwọn ọmọ Igbo tí kò jẹ̀bi ní gúúsù ìlà oòrùn.,Yoruba,0,Not Hate,427
I heard a lady just discovered that her husband of three years is gay.... wtf,English,0,Not Hate,4371
"Ị na-ekwu na ndị ọzụzụ atụrụ nwere ikike ime azụmahịa n'ebe ọ bụla na Nigeria, mana ndị Yoruba enweghị ikike ịmalite ugbo ụmụ anụmanụ na Sokoto? Kano nwere ike ịchịkwa ụlọ ọrụ biya ndị Igbo na Kano, mana Ondo ekwesịghị ịchịkwa ndị ọzụzụ atụrụ na-egbu egbu? Anyị chọrọ nha nha ma ọ bụ nkewa!",Igbo,2,Hate,2000
"Mgbe Chineke gburu ihe nile dị n'elu ala n'oge iju mmiri ahụ, ọ̀ gụnyere nje, nje bacteria, na ụmụ ahụhụ? ka Noa ò bu ụzọ bute nje abụọ ahụ n'ime ụgbọ ahụ?",Igbo,0,Not Hate,4304
An halicce su ne don su cika abokin da ya bace don kada ka zama kadai.,Hausa,0,Not Hate,530
What’s the difference between you and the Muslim extremist that don’t ever believe their religious leader are part of the problem??? Wo make all of una get out Hypocrites everywhere You are scared to say the truth because it your religion or pastor same way u expect Fulani to LINK,English,2,Hate,4372
Biggie ori yin ti yii..dey disturb kim and jeff there..HOH all d time,English,0,Not Hate,4373
'Yan matan Igbo suna cin 'yan tsirara masu tsirara sannan su yi amfani da matashin hakora bayan haka domin nasu ma yana da tsirara.,Hausa,2,Hate,3566
Blocked you first fool,English,1,Neutral,4374
"Islam extremist ebe a, na ọ ga-efe efe ụgbọelu, ọ ga-akụ ya otu ụbọchị njikọ njikọ",Igbo,2,Hate,3706
"rabin wadannan Negroes aiki kamar karuwai, iya barily gane su daga ..",Hausa,1,Neutral,3663
Many men out there deceiving themselves thinking they can own a woman with game or nonsense. The only language a hoe understand is money except you're some dope ass cute looking cassanova with banging masculine body. Then she can give you free sex and unlimited use of her body,English,2,Hate,4375
Anụ ọhịa! Ọ ka mma ịbawanye ego ị na-enye ndị inyom a.,Igbo,1,Neutral,3119
: Restructuring Summit: A Gathering Of Vultures To Keep Submitting The Subjugated Easterners To The Ferocious Northern Caba…,English,2,Hate,4376
"Idan ka harbe ni, ka harbe ni daga cikin kabari, har ma na sami matsala.",Hausa,1,Neutral,223
"Nke ahụ bụ nsogbu nke onwe gị ♂️, obere oge ọzọ tupu ị niile asses emeghe n'ebe nile n'ụwa ịhụ nonsense ndị mmadụ",Igbo,1,Neutral,712
"Onye ogbenye, onye a na-eme ka ụmụ agbọghọ anyị na-enwe nchekasị.",Igbo,0,Not Hate,3954
"Ba don ya saukaka feudalist na Arewa ba kamar yadda ka ce wawa , musulmi musulmi ne ba tare da la'akari da kabilanci , launi , tseren , kasa ko nahiyar ba .",Hausa,1,Neutral,1481
Onye isi isi isi isi isi isi isi isi isi isi isi isi isi!,Igbo,1,Neutral,3132
: Anyị na-atụ anya ilekwasị anya n'ozi anyị iji kwado nha anya maka ụmụ nwanyị ma mepụta ọtụtụ ọrụ ndị ọzọ na-elekwasị anya na ụmụ nwanyị na 202...,Igbo,0,Not Hate,2673
Gịnịzi mere ndị Fulani na-egbu ndị mmadụ ji egbu ndị bi n'ebe ndịda?,Igbo,2,Hate,2080
"Yanzu duk Igbo Biafran suna karkashin kewaye da sojoji, wuraren binciken sojoji a kowane tashar bas, suna zalunta, suna zaluntar mutanenmu.",Hausa,0,Not Hate,870
Ndị ọzụzụ atụrụ bụ ndị na-eyi ọha egwu nke anọ kachasị egbu dịka ndị na-eme nchọpụta si kwuo. Ha egbuola ọtụtụ iri puku ndị Naijiria...,Igbo,2,Hate,3919
"Zute India kasị ukwuu anyanwụ ogige na ngụkọta nke 2.5m ogwe, 576 inverters na a robot drycleaner na-eme ka ogwe ájá free LINK",Igbo,0,Not Hate,2789
: BBC Hausa has just reported the kidnap and abduction of 300 school girls by bandits at GSS Government Secondary School…,English,0,Not Hate,4377
"Even Rats sef want to be among the richest animals, a rat entered my room, instead of going to where I kept my crayfish and dry fish, its was heading toward my 50 naira note.... Na kill I kill am ....",English,0,Not Hate,4378
"Hausawa mutum ne mai rashin godiya munafukai, masu son zuciya, masu yin da'awa da masu aikata mugunta",Hausa,2,Hate,337
"Nwa m, ị na-achọ nnọọ mma nice pix",Igbo,0,Not Hate,4412
"Haza a enweghị ihe niile... Ndị Fulani niile bụ ndị nzuzu, ndị isi na ndị isi na-egbu ha niile",Igbo,2,Hate,2078
i have said it before the igbo woman know politics ..... lol,English,0,Not Hate,4379
"Ụfọdụ ụmụ agbọghọ na-eme ihe n'ụzọ mara mma, ma ha na-esi ísì ọjọọ mgbe ị chọrọ ịlụ ha, ihe ị ga-eme bụ ịgbapụ ha n'elu pussy crap.",Igbo,2,Hate,1004
No beef is worth loosin ur life and no hoe is worth loosin ur wife!,English,2,Hate,4380
Why are you suddenly so defensive? Nappy headed hoe Koh? I WILL END YOU,English,1,Neutral,4381
Ya kike kwala min kira a cikin mutane Haka😍,Igbo,0,Not Hate,4355
"...desperate measures... "": Lol "": Someone K-ed ur tweet and ure retweeting it...nawah ooo""""",English,0,Not Hate,4382
Àwọn ọmọbìnrin yìí fẹ́ràn Benz gan-an,Yoruba,2,Hate,2617
Gaskiya ne. Wasu mutane suna da datti sosai. Na daina matsawa mutane hannu a wani lokaci amma a ofishin jawo hankali ga m comments don haka ina da hannu sanitizer a cikin aljihu ko da yaushe yanzu. ba za ka iya tunanin inda wasu hannayen sun kasance zuwa,Hausa,1,Neutral,138
"Lemme guess, washing plate?"": Doing the Chore i hate☹""",English,0,Not Hate,4383
"Lol: ""N'okpuru. "": Ọ bụrụ na abụọ lesbians na a mmekọrịta... onye na-esi nri?""",Igbo,0,Not Hate,1042
Wannan shi ne,Hausa,0,Not Hate,3472
hehehehehe ìròyìn èké y....... LINK,Yoruba,0,Not Hate,161
"""Hmm ko?"" Ya kike?",Hausa,0,Not Hate,4279
"Yorubas bụ nsogbu nke mba a, ị gaghị ahụ hausa nwoke na-emeso nwanne ya nwoke dị ka nke a n'ihi na a udo na-eme mkpesa... anụmanụ na ejiji, ị ga-n'oge na-adịghị ga-esi ike nghọta",Igbo,2,Hate,919
Medame kike saidawa,English,0,Not Hate,4384
AVB jụrụ ndụmọdụ Ancelotti: Andre Villas-Boas ajụla ọkwa Carlo Ancelotti...,Igbo,0,Not Hate,252
I suppose these Northern guys are so brainwashed they can not see beyond their nose.,English,2,Hate,4385
Don't act like you graduated with first class in English... That statement is a ph thing and it's correct. Always let your people know your whereabout. Y'all just trying to be too over sensitive.,English,0,Not Hate,4386
"Onye Yoruba ga-akpọ m Aboki ma ọ bụ mala, onye Hausa ga-akpọ m berebe mgbe ụfọdụ ụfọdụ ụfọdụ ga-asị ọbụna Arne, nwoke Igbo ga-asị ofe'n manu.. Nd ọ bụrụ na ọ chọrọ ka ị nụ n'ezie ọ ga-asị onye Yoruba rụrụ arụ na ọ ga-akpọ onye si n'ebe ugwu ewu, boko haram 1/2",Igbo,0,Not Hate,4370
"Gtb are thieves in suit, gtb please explain why you will charge almost 2k for SMS charges for Jan. 22nd to 18th of Feb, you people are thieves and you don't have the fear of God but not to worry keep collecting from the poor masses to enrich yourselves soon God will visit you all",English,1,Neutral,4387
Nke a bụ ihe ịtụnanya. M hụrụ n'anya nke a oru ngo. M nwere ike ịkwụsị na-egosi m nkwa maka oru ngo m na-ahụ ikike na ya.,Igbo,0,Not Hate,1435
"Ọ dịghị mmekọahụ 'bandwidth' na panache maka mmekọahụ na a na ihu igwe. Nigerian nwaanyị enweghị nkà set maka ime ịhụnanya na ọbụna achọghị ịma. ozugbo ha hụrụ gị wrinkle ihu dị ka kpomo na-emebi, ha na-eche na ị na Olympus na-awụpụ ugwu mgbawa.",Igbo,2,Hate,1069
"kí ni ó jẹ́ ohun tí ẹ̀wù ìbálòpọ̀ náà ń ṣe... ẹ̀yin ọmọ mi, bí ẹ bá ń béèrè fún obìnrin kan tí ẹ sì ń náwó fún un bá jẹ́ ohun tó ṣe pàtàkì, ẹ lọ ra ẹ̀wù ìbálòpọ̀ kan tó tó ẹgbẹ̀rún méjìdínlógójì [800,000] [800,000] [800,000] [800,000] [800,000] [800,000] [800,000] [800,000] [800,000] [800,000] [800,000] [800,000] [800,000] [800] [100,000] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [100] [00 [100] [100] [100] [00 [100] [100] [00 [100] [100] [00 [100] [00 [100] [00 [00 [100] [00 [00 [100] [00 [00 [00] [00 [00] [00 [00] [00] [00 [00] [00] [00] [00] [00 [00] [00] [00] [00 [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00 [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00 [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00] [00",Yoruba,1,Neutral,3476
"Lee ha anya...ndị isi na-abaghị uru😏, ha na-eme ngagharị iwe n'ihi na ụmụ ha na-emetụta ha...ha na-eme ya maka onwe ha ọ bụghị maka Nigeria😏",Igbo,1,Neutral,3063
"A ní àwọn òṣìṣẹ́ tó dára, wọ́n jẹ́ ọ̀rẹ́ wa ... ilé ìwé, ilé iṣẹ́ àti gbogbo irú àwọn nǹkan mìíràn jọ",Yoruba,2,Hate,1040
Ọgbọ a jupụtara n' ndị aghụghọ na ndị nne na- azụ ụmụ,Igbo,2,Hate,1060
Otu obere mmezi: ... a whiny obere flagersnatch ... a whiny obere pumpernickel ... a whiny obere oroma frog ... a whiny obere unyi gunkster.,Igbo,0,Not Hate,1875
"Empathy is innate, it’s the society that makes monsters out of us. LINK",English,0,Not Hate,4388
Mutumin da ya sa matarsa ta share asusun banki kawai don sayen budurwarsa iPhone 7.,Hausa,0,Not Hate,2595
Hahahahahaha..... BIAFRA boys.. kawunan kwakwa...🤣🤣🤣🤣🤣 Duba yadda suke tafiyar da su ba slapping shugaban kasa... Operation Python dance IV loading 😭😭😭😭😭,Hausa,2,Hate,4359
tí o bá rí ohun tí mi ò rí... mo ń wá bá ọ̀rẹ́ mi...,Yoruba,0,Not Hate,2735
"O rí i, mo ti ń sọ̀rọ̀ yìí, àwọn ará Nàìjíríà kan jẹ́ oníwà ìbàjẹ́ àti oníwà ìbàjẹ́, wọ́n gbàgbé ipò òṣì, àwọn tálákà jẹ́ ojúkòkòrò bíi tàwọn ọlọ́rọ̀, ìdí nìyẹn tí mi ò fi ń ra àwọn obìnrin tó ń ṣòwò àdàbà nígbà tí mo rí obìnrin kan tó ń lo àwọn èròjà kemikali láti mú kí gbogbo àdàbà dàgbà.",Yoruba,2,Hate,2443
"Dem b lyk fanta"": Cc abeg"": Wadannan 'yan Somaliya suna yada TL na a yanzu LINK",Hausa,0,Not Hate,3627
"I remember being an escort to Saraki at the Tribunal, hope you will not come and start following another traitor going further like Saraki.",English,0,Not Hate,4389
Obinrin alagbata ti o fẹ lo aṣa Nengi .. o yẹ ki o ti ṣẹgun HOH ki a le rii bi o ṣe n ṣakoso gbogbo ohun ti o ṣe ni lati ṣakoso nipa oorun pẹlu yin alagbata,Yoruba,1,Neutral,1736
Yesu mai kyau!,Hausa,0,Not Hate,958
What's the yoruba got to do with this. You obviously one of Nigeria's problem that should be solved. If you have nothing to say keep quiet!!!,English,1,Neutral,4390
": ""Ọkùnrin tó ń mú kí ìjọ Kristẹni gbàdúrà yóò ṣe ohun tó pọ̀ jù lọ nínú ìtàn nípa bí wọ́n ṣe ń wàásù ìhìn rere kárí ayé"". -...",Yoruba,0,Not Hate,416
Ka tafi ka gaya wa Nansenz ka yuwa bilej fiful,Hausa,1,Neutral,932
"Like very useless channel We saw dead bodies, live bullet shells and saw someone die on DJ Switch's live 💔",English,1,Neutral,4391
Àwa náà mọ ẹni tí àjèjì yìí jẹ́.,Yoruba,0,Not Hate,1362
": Looool"": PIG - Pretty Ibo Girl""",English,0,Not Hate,4392
"Ụmụ agbọghọ na-eme ihe n'ụzọ dị iche iche, karịsịa n'oge ha na-eme ovulation.",Igbo,1,Neutral,1292
: The Vatican says catholic priests will never bless Gay union/marriage because it’s a sin &amp; the LGBTQ people are livid. Is…,English,2,Hate,4393
""" 'Yan matan da ba su da kyau suna da kyau a fannin ilimin kimiyya""",Hausa,0,Not Hate,1659
Nwoke na-adịghị ike apụghị ịlụ nwanyị na-arịa ọrịa.,Igbo,2,Hate,3568
ó burú gan - an,Yoruba,1,Neutral,6366
The wicked know they are wicked baje...,English,1,Neutral,4394
"Ndị ọgaranya na - akpa àgwà ọjọọ , ma ọ bụghị gị .",Igbo,2,Hate,2114
Bad belle LINK,English,0,Not Hate,4395
"Idan ba ta yi ihu ba a lokacin jima'i, ka yi mata ciki... dan'uwana zai yi ihu a lokacin haihuwa.",Hausa,1,Neutral,283
'Yan ƙasa masu ilimi ne kawai za su 'yantar da mu daga bauta da kuma zalunci da 'yan fashi suke yi.,Hausa,1,Neutral,1229
Ndị ojii nwere ike 👏,Igbo,0,Not Hate,3730
Kí lo lè retí látọ̀dọ̀ àwọn èèyàn tó ń fi ẹ̀yìn wọn ronú!!!!,Yoruba,1,Neutral,668
"Ya mere na Nigeria, North na South bụ nanị geopolitical mpaghara anyị nwere nri? gị ụdị bụ ihere ka Islam, ị na-adịghị ọbụna na-atụle na isi gị, ị na-achọ naanị rant. Anyị nwere 6 geopolitical mpaghara, e nweghị ihe dị ka North na South.",Igbo,1,Neutral,1008
"🤣🤣🤣....n'eziokwu, anaghị m ekworo ọgbọ a ma ọlị. Ọtụtụ ndị m maara ugbu a na-alaghachi n'ụlọ ndị mụrụ ha ka ha na ụmụ ndị enyi ha nwee ike ịnọkọ....na-atụ anya ma ọ dịkarịa ala ka onye a zụrụ azụ... wow, ọ bụ ihe egwuregwu!",Igbo,0,Not Hate,2754
Ego oyibo,English,0,Not Hate,4396
Ụmụ nwanyị nile bụ ndị bi Ọ bụ ọrụ gị ịchọpụta ma ọ bụ mmekọahụ ma ọ bụ polar,Igbo,2,Hate,3963
"Nígbà tí mo bá àwọn ọ̀rẹ́ mi jà lórí bí wọ́n ṣe ń gbẹ̀san fún àwọn ará Nàìjíríà tí wọ́n jẹ́ ọmọ ẹgbẹ́ ọmọ ogun orílẹ̀ - èdè South Africa , mo bi wọ́n bóyá ẹnikẹ́ni ti rí i tí ó ti gbé òkúta kan lọ́kàn abiki tàbí ti àwọn Mùsùlùmí kan nígbà tí wọ́n pa àwọn kristẹni ní àríwá orílẹ̀ - èdè náà , tí ìbàlẹ̀ bá sì ti wà níbẹ̀",Yoruba,0,Not Hate,548
"Àwọn olùṣọ́ àgùntàn pa kìnnìún mẹ́fà jẹ, àwọn ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ ẹyẹ",Yoruba,2,Hate,4542
