text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched
Àwọn obìnrin kì í ṣe nǹkan kan 😅😅😅,Yoruba,2,Hate,2274,Àwọn obìnrin kì í ṣe nǹkan kan 😅😅😅,34,8,0.0,0.0,False,yor_Latn,1.000009536743164,Yoruba,False
Da ko kallo bai isheniba amma yanzu inainsa LINK,Hausa,0,Not Hate,1057,Da ko kallo bai isheniba amma yanzu inainsa,43,8,0.0,0.0,False,hau_Latn,0.9999830722808838,Hausa,False
Wannan shi ne mummunar abin da ke faruwa a yawancin jihohin kudu maso yammacin kuma mafi yawan lokuta gwamnatocin jihohi suna da'awar cewa basu san wannan ba amma duk LGs a kudu maso yamma suna gudanar da wannan rukunin aiki...... Na yi haɗuwa da su da yawa kuma ban biya ko dinari ba saboda na san cewa ba su da doka,Hausa,1,Neutral,1415,Wannan shi ne mummunar abin da ke faruwa a yawancin jihohin kudu maso yammacin kuma mafi yawan lokuta gwamnatocin jihohi suna da'awar cewa basu san wannan ba amma duk LGs a kudu maso yamma suna gudanar da wannan rukunin aiki...... Na yi haɗuwa da su da yawa kuma ban biya ko dinari ba saboda na san cewa ba su da doka,317,61,0.0,0.0,False,hau_Latn,1.0000073909759521,Hausa,False
Ọmọbìnrin aláyọ̀,Yoruba,0,Not Hate,5731,Ọmọbìnrin aláyọ̀,16,2,0.0,0.0,False,yor_Latn,1.0000097751617432,Yoruba,False
Why didn’t your parents get you married off at her age? They don’t wanna practice sunnah? Stop manipulating islam to your wills ! Illiterates Muslims are disgusting wlh,English,2,Hate,3427,Why didn’t your parents get you married off at her age? They don’t wanna practice sunnah? Stop manipulating islam to your wills ! Illiterates Muslims are disgusting wlh,168,28,0.0,0.0,False,eng_Latn,0.9996065497398376,English,False
"àmọ́ àwọn arákùnrin yín (àwọn apániláyà fulani) ti ń pa àwọn èèyàn kí ipob tó dá, kí igboho náà tó dá.",Yoruba,2,Hate,4000,"àmọ́ àwọn arákùnrin yín (àwọn apániláyà fulani) ti ń pa àwọn èèyàn kí ipob tó dá, kí igboho náà tó dá.",102,21,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"LINK Bidiyo na batsa, bidiyo na mata da ƙari 🔥🔥🔥 LINK LINK",Hausa,1,Neutral,2285,"Bidiyo na batsa, bidiyo na mata da ƙari 🔥🔥🔥",43,9,0.0,0.0,False,hau_Latn,0.9489833116531372,Hausa,False
Ee ha nwere ike. Enwere m ike iche echiche. Enweghị m ike ikwu otu ihe ahụ maka Ndị Kraịst ndị ọzọ na ha na-enye 'nzuzu' ihe kpatara y. Ọ dịghị belata ya,Igbo,1,Neutral,2834,Ee ha nwere ike. Enwere m ike iche echiche. Enweghị m ike ikwu otu ihe ahụ maka Ndị Kraịst ndị ọzọ na ha na-enye 'nzuzu' ihe kpatara y. Ọ dịghị belata ya,153,32,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
Anyị enwetụbeghị onye na-enupụ isi dị ka Buhari dị ka onye isi ala tupu na ndị isi Northern dum kpọchiri ma ọ bụ kwado enweghị ike ya mgbe ha na-achụ ndụ ndị ha n'àjà n'elu ebe ịchụàjà ihu abụọ.,Igbo,2,Hate,2177,Anyị enwetụbeghị onye na-enupụ isi dị ka Buhari dị ka onye isi ala tupu na ndị isi Northern dum kpọchiri ma ọ bụ kwado enweghị ike ya mgbe ha na-achụ ndụ ndị ha n'àjà n'elu ebe ịchụàjà ihu abụọ.,194,39,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
: Please how do I say Soro Soke in Hausa and Igbo? Thank you,English,0,Not Hate,3428,Please how do I say Soro Soke in Hausa and Igbo? Thank you,58,13,0.0,0.0,False,eng_Latn,0.9920656085014343,English,False
"lolz,I shud b tellin u dat hoe!",English,2,Hate,3429,"lolz,I shud b tellin u dat hoe!",31,7,0.0,0.0,False,gmh_Latn,0.42705249786376953,Other,True
"To, ka rike shi ya ce duk... kai ne mai bad girl wanda yake ko da yaushe a kan.",Hausa,1,Neutral,946,"To, ka rike shi ya ce duk... kai ne mai bad girl wanda yake ko da yaushe a kan.",79,19,0.0,0.0,False,hau_Latn,1.0000100135803223,Hausa,False
Zizou da wasu daga cikin m maye gurbin duk da haka,Hausa,0,Not Hate,4227,Zizou da wasu daga cikin m maye gurbin duk da haka,50,11,0.0,0.0,False,hau_Latn,1.0000100135803223,Hausa,False
Arsenal just triggered the release clause of diego costa-sabin kike,English,0,Not Hate,3430,Arsenal just triggered the release clause of diego costa-sabin kike,67,10,0.0,0.0,False,eng_Latn,0.9831033945083618,English,False
"Fulani makiyaya suna kai wa matafiya hari a kan hanyar Ibadan zuwa Ìjèbú-Ode a ranar Laraba, 9 ga Yuni, 2021 Tashi tv l...",Hausa,0,Not Hate,1109,"Fulani makiyaya suna kai wa matafiya hari a kan hanyar Ibadan zuwa Ìjèbú-Ode a ranar Laraba, 9 ga Yuni, 2021 Tashi tv l...",122,23,0.0,0.0,False,hau_Latn,0.9999340772628784,Hausa,False
Ardiiɗo Buhari Foofi Ɓe Masiibo Oppe Meemi LINK,Yoruba,0,Not Hate,238,Ardiiɗo Buhari Foofi Ɓe Masiibo Oppe Meemi,42,7,0.0,0.0,False,fuv_Latn,0.5499839782714844,Other,True
Ee ee LINK,Igbo,0,Not Hate,2139,Ee ee,5,2,0.0,0.0,False,tel_Latn,0.990541934967041,Other,True
"àwọn ọmọ ilẹ̀ yorùbá ò mọ̀ pé kí ni wọ́n ń pè ní ""ìyára"" wọn ò ní gbọ́ ọ́, wọ́n á sì fi ẹ̀sùn kàn yín bí ẹ̀ṣọ́ bá ń fi ohùn ìkọ́ni hàn.",Yoruba,1,Neutral,938,"àwọn ọmọ ilẹ̀ yorùbá ò mọ̀ pé kí ni wọ́n ń pè ní ""ìyára"" wọn ò ní gbọ́ ọ́, wọ́n á sì fi ẹ̀sùn kàn yín bí ẹ̀ṣọ́ bá ń fi ohùn ìkọ́ni hàn.",135,34,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"""Money is a defense to a lot of bullshits"" This statement hits hard👌",English,1,Neutral,3431,"Money is a defense to a lot of bullshits"" This statement hits hard👌",67,13,0.0,0.0,False,eng_Latn,0.9994403719902039,English,False
One of the dumbest economic decisions in Nigeria under this administration is the introduction of e-Naira. How can one invest in something that's completely valueless? Isn't that clueless?,English,1,Neutral,3432,One of the dumbest economic decisions in Nigeria under this administration is the introduction of e-Naira. How can one invest in something that's completely valueless? Isn't that clueless?,188,28,0.0,0.0,False,eng_Latn,0.9990308284759521,English,False
Ọ ka bụ onye nzuzu na-akparị ndị na-akwado M.I.,Igbo,1,Neutral,3907,Ọ ka bụ onye nzuzu na-akparị ndị na-akwado M.I.,47,9,0.0,0.0,False,ibo_Latn,1.0000096559524536,Igbo,False
"Shin kana so in ba ka adireshinta don ka iya zuwa ka jawo ta kai tsaye... kasancewar omo jatijati ni e, duk ku masu arewa marasa hankali suna ta da tsoka a kan 'yan kudu, kada ku damu mutane, za ku sadu da Waterloo a 2023.",Hausa,2,Hate,147,"Shin kana so in ba ka adireshinta don ka iya zuwa ka jawo ta kai tsaye... kasancewar omo jatijati ni e, duk ku masu arewa marasa hankali suna ta da tsoka a kan 'yan kudu, kada ku damu mutane, za ku sadu da Waterloo a 2023.",222,46,0.0,0.0,False,hau_Latn,0.9999145269393921,Hausa,False
"Kì í ṣe pé o wulẹ̀ wulẹ̀ ń fi ọ̀rọ̀ tí a fi ṣe nǹkan lò ó, ó tún wulẹ̀ wulẹ̀ ń fi ọ̀rọ̀ tó o fi sọ nǹkan ṣe nǹkan.",Yoruba,1,Neutral,1871,"Kì í ṣe pé o wulẹ̀ wulẹ̀ ń fi ọ̀rọ̀ tí a fi ṣe nǹkan lò ó, ó tún wulẹ̀ wulẹ̀ ń fi ọ̀rọ̀ tó o fi sọ nǹkan ṣe nǹkan.",114,31,0.03225806451612903,0.20689655172413793,False,yor_Latn,1.0000098943710327,Yoruba,False
"Oh Jesus! anyanwụ ga-ebili ebe ọzọ??? Dị ka ị chọrọ inye ha nri ọzọ site na 2021? ọ bụrụ na nke a abụghị koko isi'head'ness mgbe ahụ ọ bụ ígwè isi. Ndo maka nnukwu ọnwụ a nwanne. E nwere ọtụtụ ala na South, Fulani nwere ike mgbe nwere ike ịchịkwa Yoruba na Igbo ala. Ndo nnaa",Igbo,2,Hate,4235,"Oh Jesus! anyanwụ ga-ebili ebe ọzọ??? Dị ka ị chọrọ inye ha nri ọzọ site na 2021? ọ bụrụ na nke a abụghị koko isi'head'ness mgbe ahụ ọ bụ ígwè isi. Ndo maka nnukwu ọnwụ a nwanne. E nwere ọtụtụ ala na South, Fulani nwere ike mgbe nwere ike ịchịkwa Yoruba na Igbo ala. Ndo nnaa",275,56,0.0,0.0,False,ibo_Latn,1.0000090599060059,Igbo,False
"O.K. Ìdáhùn mi ni sí ìsọfúnni tí ó ní kí wọ́n ṣe ààfin. Ìsọfúnni àkọ́kọ́ náà sọ pé àwọn ilé ìtajà lè ní ibi tí àwọn Mùsùlùmí lè gbàdúrà sí, bí ilé ìtajà kan ní Ilorin. Kí ló burú nínú èyí? Tàbí kí nìdí tí kò fi dáa?",Yoruba,1,Neutral,2021,"O.K. Ìdáhùn mi ni sí ìsọfúnni tí ó ní kí wọ́n ṣe ààfin. Ìsọfúnni àkọ́kọ́ náà sọ pé àwọn ilé ìtajà lè ní ibi tí àwọn Mùsùlùmí lè gbàdúrà sí, bí ilé ìtajà kan ní Ilorin. Kí ló burú nínú èyí? Tàbí kí nìdí tí kò fi dáa?",215,48,0.0,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False
"Ẹ̀gàn yìí tún tún ń ṣe eré ẹ̀bi, kí ló dé tí Jonathan ò fi ṣe é ní ìgbà yìí, ẹ̀yẹ ewúrẹ́ sàn ju Adesina lọ, nítorí pé ó ń ṣe àwọn Kristẹni àti àwọn Mùsùlùmí ní àfiyèsí sí ọ̀ràn yìí.",Yoruba,1,Neutral,2511,"Ẹ̀gàn yìí tún tún ń ṣe eré ẹ̀bi, kí ló dé tí Jonathan ò fi ṣe é ní ìgbà yìí, ẹ̀yẹ ewúrẹ́ sàn ju Adesina lọ, nítorí pé ó ń ṣe àwọn Kristẹni àti àwọn Mùsùlùmí ní àfiyèsí sí ọ̀ràn yìí.",181,41,0.024390243902439025,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Dear you have a big fan base here in Nigeria, but there’s a terrorist gang called Sars using the influence of government to kill us here please we need your support to",English,1,Neutral,3433,"Dear you have a big fan base here in Nigeria, but there’s a terrorist gang called Sars using the influence of government to kill us here please we need your support to",167,32,0.0,0.0,False,eng_Latn,0.9989342093467712,English,False
"A matsayina na dan Arewa, kada kuri'ar Buhari ita ce kada kuri'ar da za a yi wa Najeriya ta Arewa da ta fi koma baya.",Hausa,2,Hate,378,"A matsayina na dan Arewa, kada kuri'ar Buhari ita ce kada kuri'ar da za a yi wa Najeriya ta Arewa da ta fi koma baya.",117,25,0.0,0.0,False,hau_Latn,1.000009536743164,Hausa,False
"Unu kwesịrị ịga mee ka ndị òtù unu na-enweghị obi ụtọ, ndị dị ka George, nwee udo tupu ha amalite ịlaghachi APC.",Igbo,1,Neutral,2783,"Unu kwesịrị ịga mee ka ndị òtù unu na-enweghị obi ụtọ, ndị dị ka George, nwee udo tupu ha amalite ịlaghachi APC.",112,22,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"Dear , thank you for following . We love you and God bless you! 💜",English,0,Not Hate,3434,"Dear , thank you for following . We love you and God bless you! 💜",65,15,0.0,0.0,False,eng_Latn,0.9973525404930115,English,False
'Yan Afirka ta Kudu masu kishin ƙasa,Hausa,2,Hate,4088,Yan Afirka ta Kudu masu kishin ƙasa,35,7,0.0,0.0,False,hau_Latn,1.000009298324585,Hausa,False
Àwọn ọ̀daràn orí Íńtánẹ́ẹ̀tì 🤣🤣,Yoruba,0,Not Hate,538,Àwọn ọ̀daràn orí Íńtánẹ́ẹ̀tì 🤣🤣,31,5,0.0,0.0,False,yor_Latn,1.0000050067901611,Yoruba,False
Ọ bụ ya mere ndị uweojii Naịjirịa ji na-akpakọrịta ụmụ agbọghọ ndị ahụ na-eji mmiri naịlọn dị ọcha kama iji kondom.,Igbo,1,Neutral,1789,Ọ bụ ya mere ndị uweojii Naịjirịa ji na-akpakọrịta ụmụ agbọghọ ndị ahụ na-eji mmiri naịlọn dị ọcha kama iji kondom.,115,21,0.0,0.0,False,ibo_Latn,1.0000081062316895,Igbo,False
Igbos suna fashiga Fulani shanu a cikin wani disguise yunwa ne bastard da Karma ne a bitch.,Hausa,1,Neutral,675,Igbos suna fashiga Fulani shanu a cikin wani disguise yunwa ne bastard da Karma ne a bitch.,91,17,0.0,0.0,False,hau_Latn,0.9993593096733093,Hausa,False
Ya mere nzuzu na-ekwu na-echebe Nigeria dị ka otu n'ime Buhari na-enweghị nkà rụzuru mgbe Buhari Fulani ndị na-eyi ọha egwu pastọ ụmụnna na-egbu ọtụtụ narị kwa ụbọchị na-atụfu Nigeria ma karịsịa na Christian ebe Middle Belt Nigeria.,Igbo,2,Hate,4590,Ya mere nzuzu na-ekwu na-echebe Nigeria dị ka otu n'ime Buhari na-enweghị nkà rụzuru mgbe Buhari Fulani ndị na-eyi ọha egwu pastọ ụmụnna na-egbu ọtụtụ narị kwa ụbọchị na-atụfu Nigeria ma karịsịa na Christian ebe Middle Belt Nigeria.,232,38,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False
"Ebee ka otu iwu iwu gọọmentị a dị mgbe ọ metụtara Boko Haram, ndị ohi na ndị na-egbu atụrụ ndị bibiri ugwu na-egbu ọtụtụ puku ndị na-enweghị ihe ha mere.",Igbo,2,Hate,2492,"Ebee ka otu iwu iwu gọọmentị a dị mgbe ọ metụtara Boko Haram, ndị ohi na ndị na-egbu atụrụ ndị bibiri ugwu na-egbu ọtụtụ puku ndị na-enweghị ihe ha mere.",153,30,0.03333333333333333,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
O jẹ alagbèrè !!!! lọ ṣe pẹlu awọn olè ati awọn olùṣọ́ àgùntàn... Ode,Yoruba,1,Neutral,2693,O jẹ alagbèrè !!!! lọ ṣe pẹlu awọn olè ati awọn olùṣọ́ àgùntàn... Ode,69,14,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"""Àwọn Àjọ Tó Ń Rí sí Ọ̀ràn Ìdájọ́, Jonathan ń jà fún àwọn aláṣẹ àríwá"".",Yoruba,1,Neutral,1021,"Àwọn Àjọ Tó Ń Rí sí Ọ̀ràn Ìdájọ́, Jonathan ń jà fún àwọn aláṣẹ àríwá"".",70,15,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Ṣé ìjọba àríwá Nàìjíríà yóò tún àwọn apániláyà tó ronú pìwà dà àtàwọn olè jíjà padà sínú àwùjọ ní àríwá?,Yoruba,1,Neutral,3300,Ṣé ìjọba àríwá Nàìjíríà yóò tún àwọn apániláyà tó ronú pìwà dà àtàwọn olè jíjà padà sínú àwùjọ ní àríwá?,104,20,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"ìjọba Fulani ti nàìjíríà fẹ́ kó àwọn ọmọ ogun Fulani wọn lọ sí ìlà oòrùn. wọn kò fẹ́ kí àwọn iṣẹ́ ìpániláyà tí wọ́n ń ṣe ní àṣírí dí wọn lọ́wọ́. kí nìdí tí wọ́n fi ń polongo ìfòfinilòkun mìíràn? èyí kò sí fún Covid19, ìjọba ìpánilòkun Fulani yìí lè lọ jìnnà láti ṣe ohun búburú.",Yoruba,2,Hate,2860,"ìjọba Fulani ti nàìjíríà fẹ́ kó àwọn ọmọ ogun Fulani wọn lọ sí ìlà oòrùn. wọn kò fẹ́ kí àwọn iṣẹ́ ìpániláyà tí wọ́n ń ṣe ní àṣírí dí wọn lọ́wọ́. kí nìdí tí wọ́n fi ń polongo ìfòfinilòkun mìíràn? èyí kò sí fún Covid19, ìjọba ìpánilòkun Fulani yìí lè lọ jìnnà láti ṣe ohun búburú.",278,56,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
àwọn ará gúúsù áfíríkà jẹ́ ẹ̀yà-ara-ẹni-lójú-lójú-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ì-ìran-ìran-ì-ìran-ìran-ìran-ìran-ì-ìran-ì-ì-ìran-ì-ìran-ì-ì-ìran-ì-ì-ìran-ì-ì-ìran-ì-ì-ì-ì-ì-ìran-ì-ì-ìran-ì-ì-ìran-ì-ìran-ì-ì-ì-ì-ì-ì-ì-ì-ìran-ì-ì-ì-ìran-ì-ì-ìran-ì-ì-ì-ì-ì-ì-ì-ì-ì-ì-ì-,Yoruba,2,Hate,3752,àwọn ará gúúsù áfíríkà jẹ́ ẹ̀yà-ara-ẹni-lójú-lójú-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ìran-ì-ìran-ìran-ì-ìran-ìran-ìran-ìran-ì-ìran-ì-ì-ìran-ì-ìran-ì-ì-ìran-ì-ì-ìran-ì-ì-ìran-ì-ì-ì-ì-ì-ìran-ì-ì-ìran-ì-ì-ìran-ì-ìran-ì-ì-ì-ì-ì-ì-ì-ì-ìran-ì-ì-ì-ìran-ì-ì-ìran-ì-ì-ì-ì-ì-ì-ì-ì-ì-ì-ì-,942,6,0.0,0.0,False,tdt_Latn,0.4496101140975952,Other,True
"Yes"": Do you sleep naked? """,English,0,Not Hate,3435,"Yes"": Do you sleep naked? """,27,6,0.0,0.0,False,eng_Latn,0.9912140369415283,English,False
Ị bụ onye wayo abi??😂😂😂,Igbo,1,Neutral,2776,Ị bụ onye wayo abi??😂😂😂,23,5,0.0,0.0,False,ibo_Latn,0.9994335174560547,Igbo,False
"Wat bụ ihe kasị na-egbu mgbu akụkụ nke okwu mkparị ndị a ugwu &amp; ha ndịda quislings ahụhụ mmiri anyị kwa ụbọchị bụ na , ha na-eche na anyị niile na-dị ka ha e-cockroaches onye were ha niile jargons nko akara na sinker Oloye Sunday Igboho bụ Omo Yoruba atata onye nna nna anyị hà ga-agọzi",Igbo,1,Neutral,1420,"Wat bụ ihe kasị na-egbu mgbu akụkụ nke okwu mkparị ndị a ugwu &amp; ha ndịda quislings ahụhụ mmiri anyị kwa ụbọchị bụ na , ha na-eche na anyị niile na-dị ka ha e-cockroaches onye were ha niile jargons nko akara na sinker Oloye Sunday Igboho bụ Omo Yoruba atata onye nna nna anyị hà ga-agọzi",290,56,0.017857142857142856,0.0,False,ibo_Latn,1.0000096559524536,Igbo,False
"Fojú inú wo bí ọkùnrin kan tó jẹ́ ará Hausa/Fulani, tó kọ orúkọ ""NAMDI KANU"" lórí òkú ajá tàbí àgùntàn rẹ̀, tó sì ń rìnrìn àjò lọ sí ọjà ńlá kan ní Onitsha",Yoruba,1,Neutral,4584,"Fojú inú wo bí ọkùnrin kan tó jẹ́ ará Hausa/Fulani, tó kọ orúkọ ""NAMDI KANU"" lórí òkú ajá tàbí àgùntàn rẹ̀, tó sì ń rìnrìn àjò lọ sí ọjà ńlá kan ní Onitsha",155,33,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Cc ft. Obiọma Retweet!!!!,Igbo,0,Not Hate,1716,Cc ft. Obiọma Retweet!!!!,25,4,0.0,0.0,False,eng_Latn,0.8838046789169312,English,True
Wawaye da kuma barbaric arewa dattawan,Hausa,2,Hate,3755,Wawaye da kuma barbaric arewa dattawan,38,6,0.0,0.0,False,hau_Latn,0.9999803304672241,Hausa,False
"Nwa agbọghọ a apụghị ịbụ onye na-eguzosi ike n'ihe, onye na-akwado ihe ndị na-adịghị mma nke chọrọ jersey Chelsea, dị nnọọ ka ibi na b...",Igbo,1,Neutral,2233,"Nwa agbọghọ a apụghị ịbụ onye na-eguzosi ike n'ihe, onye na-akwado ihe ndị na-adịghị mma nke chọrọ jersey Chelsea, dị nnọọ ka ibi na b...",137,25,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
"Your tongue is germ free only if it is pink. If your tongue is white, there is a thin film of bacteria on it.",English,0,Not Hate,3436,"Your tongue is germ free only if it is pink. If your tongue is white, there is a thin film of bacteria on it.",109,24,0.0,0.0,False,eng_Latn,0.9994421601295471,English,False
Biggie or yin ti yii ..dey ru kim ati jeff nibẹ .. oh gbogbo igba,Yoruba,0,Not Hate,4373,Biggie or yin ti yii ..dey ru kim ati jeff nibẹ .. oh gbogbo igba,65,15,0.0,0.0,False,yor_Latn,0.9984302520751953,Yoruba,False
"Kendrick shit on wadannan sarkar-hawan igiya, amo-yin blackgaz disguising a matsayin rappers ---&gt;",Hausa,1,Neutral,2472,"Kendrick shit on wadannan sarkar-hawan igiya, amo-yin blackgaz disguising a matsayin rappers ---&gt;",100,13,0.0,0.0,False,hau_Latn,0.38895437121391296,Hausa,False
Ọ na-agba mgba,Igbo,0,Not Hate,5742,Ọ na-agba mgba,14,3,0.0,0.0,False,ibo_Latn,0.9994121789932251,Igbo,False
"Nigeria ko le ṣiṣẹ papọ mọ awọn oloselu ti pin orilẹ-ede ṣaaju ki o to o ati ohunkohun ti o le ṣe. Northern ko ni setan lati gbe siwaju ṣugbọn o ti nfi wọn, wọn korira ẹkọ. Maitasini ni 60s bayi bokoharam. o ko ri ojo iwaju Mo búra",Yoruba,2,Hate,1992,"Nigeria ko le ṣiṣẹ papọ mọ awọn oloselu ti pin orilẹ-ede ṣaaju ki o to o ati ohunkohun ti o le ṣe. Northern ko ni setan lati gbe siwaju ṣugbọn o ti nfi wọn, wọn korira ẹkọ. Maitasini ni 60s bayi bokoharam. o ko ri ojo iwaju Mo búra",231,49,0.0,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False
! I refuse to buy this one and I'm unfollowing y'all Kardashians. It's just too disgusting to stay down.,English,1,Neutral,3437,! I refuse to buy this one and I'm unfollowing y'all Kardashians. It's just too disgusting to stay down.,104,19,0.0,0.0,False,eng_Latn,0.9975482225418091,English,False
"Ọ bụrụ na anyị bụ ndị ojii na-egbu ndị ojii, ọ bụrụ na anyị bụ ndị ojii na-egbu ndị ojii, ọ bụrụ na anyị bụ ndị ojii achọghị ndị ojii ọzọ n'obodo anyị, ọ bụrụ na ndị ojii na-egbu ndị ojii, ihe anyị ga-atụ anya ya bụ na ndị ọcha ga-anabata ndị ojii n'obodo ha?",Igbo,0,Not Hate,1115,"Ọ bụrụ na anyị bụ ndị ojii na-egbu ndị ojii, ọ bụrụ na anyị bụ ndị ojii na-egbu ndị ojii, ọ bụrụ na anyị bụ ndị ojii achọghị ndị ojii ọzọ n'obodo anyị, ọ bụrụ na ndị ojii na-egbu ndị ojii, ihe anyị ga-atụ anya ya bụ na ndị ọcha ga-anabata ndị ojii n'obodo ha?",259,55,0.0,0.5283018867924528,True,ibo_Latn,1.0000100135803223,Igbo,False
